0 50.0 50.0 -20.000000000000004 100.00000000000001 5
33 66.66666666666667 50.0 -18.666666666666675 103.33333333333333 5
66 83.33333333333334 50.0 -17.333333333333332 106.66666666666667 5
100 100.0 50.0 -15.999999999999998 110.00000000000001 5
133 116.66666666666667 50.0 -14.666666666666675 113.33333333333331 5
166 133.33333333333334 50.0 -13.333333333333341 116.66666666666666 5
200 150.0 50.0 -11.999999999999993 120.00000000000001 5
233 166.66666666666669 50.0 -10.666666666666675 123.33333333333336 5
266 183.33333333333334 50.0 -9.333333333333334 126.66666666666667 5
300 200.0 50.0 -8.000000000000002 130.0 5
333 216.66666666666669 50.0 -6.666666666666684 133.33333333333334 5
366 233.33333333333334 50.0 -5.33333333333334 136.66666666666669 5
400 250.0 50.0 -3.999999999999996 140.0 5
433 266.6666666666667 50.0 -2.666666666666677 143.33333333333337 5
466 283.33333333333337 50.0 -1.3333333333333475 146.66666666666669 5
500 300.0 50.0 -3.5083546492674384E-15 150.0 5
533 316.6666666666667 50.0 1.3333333333333275 153.33333333333334 5
566 333.33333333333337 50.0 2.6666666666666456 156.66666666666669 5
600 350.0 50.0 4.000000000000002 160.0 5
633 366.6666666666667 50.0 5.333333333333321 163.33333333333331 5
666 383.33333333333337 50.0 6.666666666666651 166.66666666666669 5
700 400.0 50.0 7.999999999999983 170.0 5
733 416.6666666666667 50.0 9.333333333333327 173.33333333333334 5
766 433.33333333333337 50.0 10.666666666666657 176.66666666666669 5
800 450.0 50.0 11.99999999999999 180.0 5
833 466.6666666666667 50.0 13.333333333333334 183.33333333333334 5
866 483.33333333333337 50.0 14.66666666666665 186.66666666666669 5
900 500.00000000000006 50.0 15.999999999999993 190.0 5
933 516.6666666666667 50.0 17.333333333333336 193.33333333333337 5
966 533.3333333333334 50.0 18.66666666666666 196.66666666666666 5

1000 550.0 50.0 20.0 99.99999999999999 5
1033 533.3333333333334 50.0 18.666666666666668 103.33333333333333 5
1066 516.6666666666666 50.0 17.33333333333334 106.66666666666667 5
1100 500.0 50.0 15.999999999999993 110.0 5
1133 483.3333333333333 50.0 14.666666666666659 113.33333333333331 5
1166 466.66666666666663 50.0 13.333333333333334 116.66666666666666 5
1200 450.0 50.0 11.99999999999999 120.0 5
1233 433.3333333333333 50.0 10.666666666666657 123.33333333333333 5
1266 416.66666666666663 50.0 9.333333333333327 126.66666666666667 5
1300 400.0 50.0 7.999999999999983 130.0 5
1333 383.3333333333333 50.0 6.666666666666678 133.33333333333334 5
1366 366.66666666666663 50.0 5.33333333333332 136.66666666666669 5
1400 350.0 50.0 4.000000000000002 140.0 5
1433 333.3333333333333 50.0 2.6666666666666705 143.33333333333337 5
1466 316.66666666666663 50.0 1.3333333333333275 146.66666666666669 5
1500 300.0 50.0 -3.5083546492674384E-15 150.0 5
1533 283.3333333333333 50.0 -1.3333333333333346 153.33333333333334 5
1566 266.66666666666663 50.0 -2.666666666666665 156.66666666666669 5
1600 250.0 50.0 -3.999999999999996 160.0 5
1633 233.33333333333331 50.0 -5.333333333333338 163.33333333333337 5
1666 216.66666666666663 50.0 -6.666666666666659 166.66666666666669 5
1700 200.0 50.0 -8.000000000000002 170.0 5
1733 183.33333333333331 50.0 -9.333333333333334 173.33333333333334 5
